center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,self_time_dur,closest_time_dur
Ses01F_impro03_M016,Ses01F_impro03_M015,Ses01F_impro03_F016,neu,hap,hap,2,1,1,0,0
Ses01F_impro03_F017,Ses01F_impro03_F016,Ses01F_impro03_M016,neu,hap,neu,2,1,1,0,0
Ses01F_impro03_M019,Ses01F_impro03_M018,Ses01F_impro03_F019,neu,sur,neu,2,1,1,0,0
Ses01F_impro03_F021,Ses01F_impro03_F020,Ses01F_impro03_M019,hap,xxx,neu,1,2,1,0,0
Ses01F_impro03_F022,Ses01F_impro03_F021,Ses01F_impro03_M020,neu,hap,neu,2,1,1,0,0
Ses01F_impro03_F024,Ses01F_impro03_F023,Ses01F_impro03_M021,hap,neu,neu,1,2,1,0,0
Ses01F_impro03_M022,Ses01F_impro03_M021,Ses01F_impro03_F024,hap,neu,hap,3,1,1,0,0
Ses01F_impro03_M024,Ses01F_impro03_M023,Ses01F_impro03_F026,neu,hap,hap,3,1,1,0,0
Ses01F_impro04_F005,Ses01F_impro04_F004,Ses01F_impro04_M006,neu,xxx,neu,2,1,1,0,0
Ses01F_impro04_F009,Ses01F_impro04_F008,Ses01F_impro04_M009,neu,xxx,neu,3,1,1,0,0
Ses01F_impro04_F013,Ses01F_impro04_F012,Ses01F_impro04_M013,neu,xxx,neu,2,1,1,0,0
Ses01F_impro04_F028,Ses01F_impro04_F027,Ses01F_impro04_M029,ang,fru,fru,3,1,1,0,0
Ses01F_impro04_M031,Ses01F_impro04_M030,Ses01F_impro04_F029,neu,fru,ang,2,1,1,0,0
Ses01F_impro05_M001,Ses01F_impro05_M000,Ses01F_impro05_F000,hap,neu,fru,2,1,1,0,0
Ses01F_impro05_M003,Ses01F_impro05_M002,Ses01F_impro05_F002,neu,hap,fru,2,1,1,0,0
Ses01F_impro05_F008,Ses01F_impro05_F007,Ses01F_impro05_M007,ang,fru,neu,1,2,1,0,0
Ses01F_impro05_F011,Ses01F_impro05_F010,Ses01F_impro05_M013,ang,xxx,neu,3,1,1,0,0
Ses01F_impro05_F014,Ses01F_impro05_F013,Ses01F_impro05_M017,ang,xxx,neu,3,1,1,0,0
Ses01F_impro05_M019,Ses01F_impro05_M018,Ses01F_impro05_F015,neu,xxx,ang,2,1,1,0,0
Ses01F_impro05_M022,Ses01F_impro05_M021,Ses01F_impro05_F017,neu,xxx,ang,2,1,1,0,0
Ses01F_impro05_F028,Ses01F_impro05_F027,Ses01F_impro05_M032,ang,xxx,sur,2,1,1,0,0
Ses01F_impro05_M034,Ses01F_impro05_M033,Ses01F_impro05_F029,neu,sur,ang,2,1,1,0,0
Ses01F_impro06_M001,Ses01F_impro06_M000,Ses01F_impro06_F000,neu,sad,xxx,2,1,1,0,0
Ses01F_impro06_F002,Ses01F_impro06_F001,Ses01F_impro06_M002,sad,xxx,neu,2,1,1,0,0
Ses01F_impro06_M003,Ses01F_impro06_M002,Ses01F_impro06_F002,sad,neu,sad,2,1,1,0,0
Ses01F_impro06_F003,Ses01F_impro06_F002,Ses01F_impro06_M003,neu,sad,sad,2,1,1,0,0
Ses01F_impro06_F005,Ses01F_impro06_F004,Ses01F_impro06_M003,sad,neu,sad,1,3,1,0,0
Ses01F_impro06_M004,Ses01F_impro06_M003,Ses01F_impro06_F006,neu,sad,sad,5,1,1,0,0
Ses01F_impro06_F009,Ses01F_impro06_F008,Ses01F_impro06_M004,neu,sad,neu,1,3,1,0,0
Ses01F_impro06_F010,Ses01F_impro06_F009,Ses01F_impro06_M005,sad,neu,neu,2,1,1,0,0
Ses01F_impro06_M007,Ses01F_impro06_M006,Ses01F_impro06_F012,sad,neu,sad,2,1,1,0,0
Ses01F_impro06_M008,Ses01F_impro06_M007,Ses01F_impro06_F013,neu,sad,sad,2,1,1,0,0
Ses01F_impro06_F016,Ses01F_impro06_F015,Ses01F_impro06_M009,neu,sad,neu,1,2,1,0,0
Ses01F_impro06_F018,Ses01F_impro06_F017,Ses01F_impro06_M012,neu,xxx,neu,2,1,1,0,0
Ses01F_impro06_F020,Ses01F_impro06_F019,Ses01F_impro06_M013,sad,neu,neu,1,2,1,0,0
Ses01F_impro06_F027,Ses01F_impro06_F026,Ses01F_impro06_M016,neu,sad,neu,1,2,1,0,0
Ses01F_impro06_F028,Ses01F_impro06_F027,Ses01F_impro06_M016,sad,neu,neu,1,3,1,0,0
Ses01F_impro07_F002,Ses01F_impro07_F001,Ses01F_impro07_M002,hap,xxx,hap,2,1,1,0,0
Ses01F_impro07_F009,Ses01F_impro07_F008,Ses01F_impro07_M011,hap,xxx,xxx,3,1,1,0,0
Ses01F_impro07_M012,Ses01F_impro07_M011,Ses01F_impro07_F009,neu,xxx,hap,2,1,1,0,0
Ses01F_impro07_M014,Ses01F_impro07_M013,Ses01F_impro07_F011,hap,neu,xxx,2,1,1,0,0
Ses01F_impro07_F012,Ses01F_impro07_F011,Ses01F_impro07_M014,hap,xxx,hap,2,1,1,0,0
Ses01F_impro07_M017,Ses01F_impro07_M016,Ses01F_impro07_F014,hap,xxx,xxx,2,1,1,0,0
Ses01F_impro07_M018,Ses01F_impro07_M017,Ses01F_impro07_F014,neu,hap,xxx,1,2,1,0,0
Ses01F_impro07_M019,Ses01F_impro07_M018,Ses01F_impro07_F015,hap,neu,xxx,2,1,1,0,0
Ses01F_impro07_F016,Ses01F_impro07_F015,Ses01F_impro07_M019,hap,xxx,hap,2,1,1,0,0
Ses01F_script01_1_F005,Ses01F_script01_1_F004,Ses01F_script01_1_M003,neu,xxx,neu,2,1,1,0,0
Ses01F_script01_1_M007,Ses01F_script01_1_M006,Ses01F_script01_1_F008,neu,xxx,xxx,2,1,1,0,0
Ses01F_script01_1_M010,Ses01F_script01_1_M009,Ses01F_script01_1_F010,neu,fru,fru,2,1,1,0,0
Ses01F_script01_1_M012,Ses01F_script01_1_M011,Ses01F_script01_1_F012,neu,fru,fru,2,1,1,0,0
Ses01F_script01_1_M014,Ses01F_script01_1_M013,Ses01F_script01_1_F014,neu,fru,fru,2,1,1,0,0
Ses01F_script01_1_F015,Ses01F_script01_1_F014,Ses01F_script01_1_M014,neu,fru,neu,2,1,1,0,0
Ses01F_script01_1_M019,Ses01F_script01_1_M018,Ses01F_script01_1_F019,ang,fru,xxx,2,1,1,0,0
Ses01F_script01_1_M023,Ses01F_script01_1_M022,Ses01F_script01_1_F024,neu,fru,fru,2,1,1,0,0
Ses01F_script01_1_F034,Ses01F_script01_1_F033,Ses01F_script01_1_M031,neu,fru,fru,2,1,1,0,0
Ses01F_script01_1_F035,Ses01F_script01_1_F034,Ses01F_script01_1_M033,ang,neu,fru,3,1,1,0,0
Ses01F_script01_1_M034,Ses01F_script01_1_M033,Ses01F_script01_1_F035,neu,fru,ang,2,1,1,0,0
Ses01F_script01_1_F037,Ses01F_script01_1_F036,Ses01F_script01_1_M035,ang,xxx,fru,2,1,1,0,0
Ses01F_script01_1_M039,Ses01F_script01_1_M038,Ses01F_script01_1_F039,neu,fru,fru,2,1,1,0,0
Ses01F_script01_1_F041,Ses01F_script01_1_F040,Ses01F_script01_1_M040,ang,fru,neu,2,1,1,0,0
Ses01F_script01_2_M001,Ses01F_script01_2_M000,Ses01F_script01_2_F001,neu,xxx,xxx,2,1,1,0,0
Ses01F_script01_2_F003,Ses01F_script01_2_F002,Ses01F_script01_2_M003,ang,xxx,fru,3,1,1,0,0
Ses01F_script01_2_M004,Ses01F_script01_2_M003,Ses01F_script01_2_F003,neu,fru,ang,2,1,1,0,0
Ses01F_script01_2_M008,Ses01F_script01_2_M007,Ses01F_script01_2_F007,neu,fru,ang,2,1,1,0,0
Ses01F_script01_2_M017,Ses01F_script01_2_M016,Ses01F_script01_2_F014,ang,xxx,fru,2,1,1,0,0
Ses01F_script01_3_M003,Ses01F_script01_3_M002,Ses01F_script01_3_F004,neu,xxx,neu,2,1,1,0,0
Ses01F_script01_3_F010,Ses01F_script01_3_F009,Ses01F_script01_3_M007,hap,neu,xxx,1,2,1,0,0
Ses01F_script01_3_M008,Ses01F_script01_3_M007,Ses01F_script01_3_F010,hap,xxx,hap,3,1,1,0,0
Ses01F_script01_3_F014,Ses01F_script01_3_F013,Ses01F_script01_3_M011,neu,hap,xxx,2,1,1,0,0
Ses01F_script01_3_F017,Ses01F_script01_3_F016,Ses01F_script01_3_M014,hap,neu,sur,2,1,1,0,0
Ses01F_script01_3_M015,Ses01F_script01_3_M014,Ses01F_script01_3_F017,hap,sur,hap,2,1,1,0,0
Ses01F_script01_3_F019,Ses01F_script01_3_F018,Ses01F_script01_3_M015,hap,xxx,hap,1,2,1,0,0
Ses01F_script01_3_M019,Ses01F_script01_3_M018,Ses01F_script01_3_F020,hap,xxx,hap,2,1,1,0,0
Ses01F_script01_3_F022,Ses01F_script01_3_F021,Ses01F_script01_3_M020,neu,hap,hap,2,1,1,0,0
Ses01F_script01_3_M021,Ses01F_script01_3_M020,Ses01F_script01_3_F023,sad,hap,xxx,3,1,1,0,0
Ses01F_script01_3_F028,Ses01F_script01_3_F027,Ses01F_script01_3_M025,neu,xxx,sad,2,1,1,0,0
Ses01F_script01_3_F030,Ses01F_script01_3_F029,Ses01F_script01_3_M027,sad,neu,sad,2,1,1,0,0
Ses01F_script01_3_F031,Ses01F_script01_3_F030,Ses01F_script01_3_M031,neu,sad,xxx,5,1,1,0,0
Ses01F_script01_3_M032,Ses01F_script01_3_M031,Ses01F_script01_3_F031,sad,xxx,neu,2,1,1,0,0
Ses01F_script01_3_M036,Ses01F_script01_3_M035,Ses01F_script01_3_F031,sad,xxx,neu,1,5,1,0,0
Ses01F_script01_3_M037,Ses01F_script01_3_M036,Ses01F_script01_3_F032,neu,sad,xxx,2,1,1,0,0
Ses01F_script01_3_F035,Ses01F_script01_3_F034,Ses01F_script01_3_M038,hap,xxx,xxx,2,1,1,0,0
Ses01F_script02_1_M002,Ses01F_script02_1_M001,Ses01F_script02_1_F000,hap,xxx,neu,2,1,1,0,0
Ses01F_script02_1_M007,Ses01F_script02_1_M006,Ses01F_script02_1_F003,neu,xxx,sur,2,1,1,0,0
Ses01F_script02_1_F004,Ses01F_script02_1_F003,Ses01F_script02_1_M007,neu,sur,neu,2,1,1,0,0
Ses01F_script02_1_F006,Ses01F_script02_1_F005,Ses01F_script02_1_M009,ang,xxx,neu,2,1,1,0,0
Ses01F_script02_1_M013,Ses01F_script02_1_M012,Ses01F_script02_1_F007,neu,fru,ang,1,3,1,0,0
Ses01F_script02_1_F008,Ses01F_script02_1_F007,Ses01F_script02_1_M013,neu,ang,neu,4,1,1,0,0
Ses01F_script02_1_M016,Ses01F_script02_1_M015,Ses01F_script02_1_F008,hap,neu,neu,1,3,1,0,0
Ses01F_script02_1_F009,Ses01F_script02_1_F008,Ses01F_script02_1_M016,hap,neu,hap,4,1,1,0,0
Ses01F_script02_1_F010,Ses01F_script02_1_F009,Ses01F_script02_1_M017,sad,hap,xxx,2,1,1,0,0
Ses01F_script02_1_M020,Ses01F_script02_1_M019,Ses01F_script02_1_F012,neu,xxx,xxx,2,1,1,0,0
Ses01F_script02_1_F015,Ses01F_script02_1_F014,Ses01F_script02_1_M022,neu,fru,fru,2,1,1,0,0
Ses01F_script02_1_M023,Ses01F_script02_1_M022,Ses01F_script02_1_F015,neu,fru,neu,2,1,1,0,0
Ses01F_script02_1_M029,Ses01F_script02_1_M028,Ses01F_script02_1_F019,neu,xxx,fru,1,2,1,0,0
Ses01F_script02_1_M031,Ses01F_script02_1_M030,Ses01F_script02_1_F021,neu,sur,fru,2,1,1,0,0
Ses01F_script02_1_M035,Ses01F_script02_1_M034,Ses01F_script02_1_F023,hap,neu,fru,1,2,1,0,0
Ses01F_script02_1_M038,Ses01F_script02_1_M037,Ses01F_script02_1_F023,hap,xxx,fru,1,5,1,0,0
Ses01F_script02_1_M040,Ses01F_script02_1_M039,Ses01F_script02_1_F023,hap,xxx,fru,1,7,1,0,0
Ses01F_script02_1_M043,Ses01F_script02_1_M042,Ses01F_script02_1_F024,hap,xxx,neu,2,1,1,0,0
Ses01F_script02_2_M002,Ses01F_script02_2_M001,Ses01F_script02_2_F001,neu,hap,neu,2,1,1,0,0
Ses01F_script02_2_M006,Ses01F_script02_2_M005,Ses01F_script02_2_F005,neu,xxx,xxx,2,1,1,0,0
Ses01F_script02_2_F006,Ses01F_script02_2_F005,Ses01F_script02_2_M006,ang,xxx,neu,2,1,1,0,0
Ses01F_script02_2_F008,Ses01F_script02_2_F007,Ses01F_script02_2_M008,ang,fru,fru,2,1,1,0,0
Ses01F_script02_2_F015,Ses01F_script02_2_F014,Ses01F_script02_2_M013,sad,xxx,fru,1,2,1,0,0
Ses01F_script02_2_F016,Ses01F_script02_2_F015,Ses01F_script02_2_M014,ang,sad,fru,2,1,1,0,0
Ses01F_script02_2_M016,Ses01F_script02_2_M015,Ses01F_script02_2_F016,neu,fru,ang,1,2,1,0,0
Ses01F_script02_2_F017,Ses01F_script02_2_F016,Ses01F_script02_2_M017,neu,ang,neu,4,1,1,0,0
Ses01F_script02_2_F019,Ses01F_script02_2_F018,Ses01F_script02_2_M017,hap,xxx,neu,1,3,1,0,0
Ses01F_script02_2_M019,Ses01F_script02_2_M018,Ses01F_script02_2_F021,neu,xxx,fru,3,1,1,0,0
Ses01F_script02_2_F022,Ses01F_script02_2_F021,Ses01F_script02_2_M020,sad,fru,fru,3,1,1,0,0
Ses01F_script02_2_M021,Ses01F_script02_2_M020,Ses01F_script02_2_F022,neu,fru,sad,2,1,1,0,0
Ses01F_script02_2_F023,Ses01F_script02_2_F022,Ses01F_script02_2_M022,neu,sad,neu,3,1,1,0,0
Ses01F_script02_2_M024,Ses01F_script02_2_M023,Ses01F_script02_2_F024,hap,neu,xxx,2,1,1,0,0
Ses01F_script02_2_M026,Ses01F_script02_2_M025,Ses01F_script02_2_F025,hap,xxx,fru,1,2,1,0,0
Ses01F_script02_2_F026,Ses01F_script02_2_F025,Ses01F_script02_2_M026,neu,fru,hap,3,1,1,0,0
Ses01F_script02_2_M033,Ses01F_script02_2_M032,Ses01F_script02_2_F030,neu,fru,fru,2,1,1,0,0
Ses01F_script02_2_F034,Ses01F_script02_2_F033,Ses01F_script02_2_M036,sad,fru,fru,2,1,1,0,0
Ses01F_script02_2_M037,Ses01F_script02_2_M036,Ses01F_script02_2_F035,sad,fru,sad,3,1,1,0,0
Ses01F_script02_2_F040,Ses01F_script02_2_F039,Ses01F_script02_2_M039,sad,xxx,sur,1,3,1,0,0
Ses01F_script02_2_M040,Ses01F_script02_2_M039,Ses01F_script02_2_F040,neu,sur,sad,4,1,1,0,0
Ses01F_script02_2_F041,Ses01F_script02_2_F040,Ses01F_script02_2_M040,neu,sad,neu,2,1,1,0,0
Ses01F_script02_2_M042,Ses01F_script02_2_M041,Ses01F_script02_2_F041,neu,fru,neu,1,2,1,0,0
Ses01F_script02_2_F042,Ses01F_script02_2_F041,Ses01F_script02_2_M042,hap,neu,neu,3,1,1,0,0
Ses01F_script02_2_M044,Ses01F_script02_2_M043,Ses01F_script02_2_F042,hap,neu,hap,1,2,1,0,0
Ses01F_script02_2_M046,Ses01F_script02_2_M045,Ses01F_script02_2_F044,hap,xxx,hap,2,1,1,0,0
Ses01F_script02_2_M047,Ses01F_script02_2_M046,Ses01F_script02_2_F044,neu,hap,hap,1,2,1,0,0
Ses01F_script02_2_F046,Ses01F_script02_2_F045,Ses01F_script02_2_M047,sad,hap,neu,1,2,1,0,0
Ses01F_script02_2_F047,Ses01F_script02_2_F046,Ses01F_script02_2_M048,neu,sad,neu,2,1,1,0,0
Ses01F_script02_2_M049,Ses01F_script02_2_M048,Ses01F_script02_2_F047,hap,neu,neu,2,1,1,0,0
Ses01F_script03_1_M005,Ses01F_script03_1_M004,Ses01F_script03_1_F003,hap,xxx,xxx,2,1,1,0,0
Ses01F_script03_1_M007,Ses01F_script03_1_M006,Ses01F_script03_1_F004,hap,xxx,xxx,1,2,1,0,0
Ses01F_script03_1_F005,Ses01F_script03_1_F004,Ses01F_script03_1_M007,hap,xxx,hap,3,1,1,0,0
Ses01F_script03_1_F010,Ses01F_script03_1_F009,Ses01F_script03_1_M012,hap,xxx,xxx,2,1,1,0,0
Ses01F_script03_1_M013,Ses01F_script03_1_M012,Ses01F_script03_1_F010,hap,xxx,hap,2,1,1,0,0
Ses01F_script03_1_M018,Ses01F_script03_1_M017,Ses01F_script03_1_F014,hap,xxx,xxx,2,1,1,0,0
Ses01F_script03_1_M021,Ses01F_script03_1_M020,Ses01F_script03_1_F017,hap,xxx,xxx,2,1,1,0,0
Ses01F_script03_1_M024,Ses01F_script03_1_M023,Ses01F_script03_1_F019,hap,xxx,xxx,1,2,1,0,0
Ses01F_script03_1_F020,Ses01F_script03_1_F019,Ses01F_script03_1_M024,hap,xxx,hap,3,1,1,0,0
Ses01F_script03_1_F024,Ses01F_script03_1_F023,Ses01F_script03_1_M028,hap,xxx,xxx,2,1,1,0,0
Ses01F_script03_1_M034,Ses01F_script03_1_M033,Ses01F_script03_1_F027,hap,xxx,xxx,2,1,1,0,0
Ses01F_script03_1_F029,Ses01F_script03_1_F028,Ses01F_script03_1_M035,hap,xxx,xxx,2,1,1,0,0
Ses01F_script03_1_M036,Ses01F_script03_1_M035,Ses01F_script03_1_F029,hap,xxx,hap,2,1,1,0,0
Ses01F_script03_2_M001,Ses01F_script03_2_M000,Ses01F_script03_2_F000,neu,xxx,hap,2,1,1,0,0
Ses01F_script03_2_M004,Ses01F_script03_2_M003,Ses01F_script03_2_F003,neu,xxx,xxx,2,1,1,0,0
Ses01F_script03_2_F004,Ses01F_script03_2_F003,Ses01F_script03_2_M004,neu,xxx,neu,2,1,1,0,0
Ses01F_script03_2_M007,Ses01F_script03_2_M006,Ses01F_script03_2_F006,ang,xxx,xxx,2,1,1,0,0
Ses01F_script03_2_M010,Ses01F_script03_2_M009,Ses01F_script03_2_F009,neu,fru,xxx,2,1,1,0,0
Ses01F_script03_2_F013,Ses01F_script03_2_F012,Ses01F_script03_2_M013,ang,xxx,fru,2,1,1,0,0
Ses01F_script03_2_M014,Ses01F_script03_2_M013,Ses01F_script03_2_F013,ang,fru,ang,2,1,1,0,0
Ses01F_script03_2_M016,Ses01F_script03_2_M015,Ses01F_script03_2_F014,neu,fru,ang,1,2,1,0,0
Ses01F_script03_2_M018,Ses01F_script03_2_M017,Ses01F_script03_2_F016,neu,xxx,ang,2,1,1,0,0
Ses01F_script03_2_M020,Ses01F_script03_2_M019,Ses01F_script03_2_F018,ang,neu,ang,2,1,1,0,0
Ses01F_script03_2_F021,Ses01F_script03_2_F020,Ses01F_script03_2_M022,ang,xxx,ang,2,1,1,0,0
Ses01F_script03_2_M029,Ses01F_script03_2_M028,Ses01F_script03_2_F029,ang,xxx,ang,1,2,1,0,0
Ses01F_script03_2_F030,Ses01F_script03_2_F029,Ses01F_script03_2_M029,neu,ang,ang,3,1,1,0,0
Ses01F_script03_2_M031,Ses01F_script03_2_M030,Ses01F_script03_2_F032,neu,ang,neu,2,1,1,0,0
Ses01F_script03_2_M032,Ses01F_script03_2_M031,Ses01F_script03_2_F033,ang,neu,xxx,2,1,1,0,0
Ses01F_script03_2_F034,Ses01F_script03_2_F033,Ses01F_script03_2_M032,ang,xxx,ang,2,1,1,0,0
Ses01M_impro01_M003,Ses01M_impro01_M002,Ses01M_impro01_F002,neu,fru,xxx,2,1,1,0,0
Ses01M_impro01_F007,Ses01M_impro01_F006,Ses01M_impro01_M007,ang,xxx,fru,2,1,1,0,0
Ses01M_impro01_M010,Ses01M_impro01_M009,Ses01M_impro01_F009,neu,fru,xxx,2,1,1,0,0
Ses01M_impro01_F011,Ses01M_impro01_F010,Ses01M_impro01_M011,ang,fru,fru,2,1,1,0,0
Ses01M_impro01_M020,Ses01M_impro01_M019,Ses01M_impro01_F018,ang,fru,xxx,2,1,1,0,0
Ses01M_impro01_F019,Ses01M_impro01_F018,Ses01M_impro01_M020,ang,xxx,ang,2,1,1,0,0
Ses01M_impro01_M025,Ses01M_impro01_M024,Ses01M_impro01_F022,ang,xxx,ang,2,1,1,0,0
Ses01M_impro01_F024,Ses01M_impro01_F023,Ses01M_impro01_M027,neu,xxx,fru,2,1,1,0,0
Ses01M_impro01_M030,Ses01M_impro01_M029,Ses01M_impro01_F026,ang,xxx,xxx,2,1,1,0,0
Ses01M_impro02_M001,Ses01M_impro02_M000,Ses01M_impro02_F000,sad,neu,neu,2,1,1,0,0
Ses01M_impro02_M007,Ses01M_impro02_M006,Ses01M_impro02_F005,sad,fru,fru,1,2,1,0,0
Ses01M_impro02_M009,Ses01M_impro02_M008,Ses01M_impro02_F007,sad,xxx,fru,1,2,1,0,0
Ses01M_impro02_F009,Ses01M_impro02_F008,Ses01M_impro02_M011,sad,fru,sad,3,1,1,0,0
Ses01M_impro02_F013,Ses01M_impro02_F012,Ses01M_impro02_M018,sad,xxx,sad,3,1,1,0,0
Ses01M_impro02_F015,Ses01M_impro02_F014,Ses01M_impro02_M020,sad,xxx,sad,2,1,1,0,0
Ses01M_impro02_F017,Ses01M_impro02_F016,Ses01M_impro02_M022,sad,xxx,sad,2,1,1,0,0
Ses01M_impro02_F019,Ses01M_impro02_F018,Ses01M_impro02_M024,sad,xxx,xxx,2,1,1,0,0
Ses01M_impro02_M025,Ses01M_impro02_M024,Ses01M_impro02_F020,sad,xxx,xxx,3,1,1,0,0
Ses01M_impro03_F002,Ses01M_impro03_F001,Ses01M_impro03_M002,hap,sur,xxx,2,1,1,0,0
Ses01M_impro03_M003,Ses01M_impro03_M002,Ses01M_impro03_F002,neu,xxx,hap,2,1,1,0,0
Ses01M_impro03_M004,Ses01M_impro03_M003,Ses01M_impro03_F003,hap,neu,hap,2,1,1,0,0
Ses01M_impro03_M006,Ses01M_impro03_M005,Ses01M_impro03_F005,neu,hap,hap,1,2,1,0,0
Ses01M_impro03_M007,Ses01M_impro03_M006,Ses01M_impro03_F007,hap,neu,hap,3,1,1,0,0
Ses01M_impro03_M010,Ses01M_impro03_M009,Ses01M_impro03_F010,hap,xxx,hap,1,2,1,0,0
Ses01M_impro03_M014,Ses01M_impro03_M013,Ses01M_impro03_F012,neu,hap,hap,1,2,1,0,0
Ses01M_impro03_M015,Ses01M_impro03_M014,Ses01M_impro03_F013,hap,neu,hap,2,1,1,0,0
Ses01M_impro03_F017,Ses01M_impro03_F016,Ses01M_impro03_M017,neu,hap,hap,1,2,1,0,0
Ses01M_impro03_M018,Ses01M_impro03_M017,Ses01M_impro03_F017,neu,hap,neu,3,1,1,0,0
Ses01M_impro03_M019,Ses01M_impro03_M018,Ses01M_impro03_F018,hap,neu,neu,2,1,1,0,0
Ses01M_impro03_F019,Ses01M_impro03_F018,Ses01M_impro03_M019,hap,neu,hap,2,1,1,0,0
Ses01M_impro03_M021,Ses01M_impro03_M020,Ses01M_impro03_F020,neu,hap,hap,2,1,1,0,0
Ses01M_impro03_F021,Ses01M_impro03_F020,Ses01M_impro03_M021,neu,hap,neu,2,1,1,0,0
Ses01M_impro03_F022,Ses01M_impro03_F021,Ses01M_impro03_M021,hap,neu,neu,1,2,1,0,0
Ses01M_impro03_M022,Ses01M_impro03_M021,Ses01M_impro03_F022,hap,neu,hap,3,1,1,0,0
Ses01M_impro04_F002,Ses01M_impro04_F001,Ses01M_impro04_M002,neu,xxx,fru,3,1,1,0,0
Ses01M_impro04_M014,Ses01M_impro04_M013,Ses01M_impro04_F012,ang,fru,neu,2,1,1,0,0
Ses01M_impro04_M018,Ses01M_impro04_M017,Ses01M_impro04_F016,ang,fru,neu,2,1,1,0,0
Ses01M_impro04_M023,Ses01M_impro04_M022,Ses01M_impro04_F022,ang,fru,neu,2,1,1,0,0
Ses01M_impro04_F025,Ses01M_impro04_F024,Ses01M_impro04_M024,neu,fru,fru,2,1,1,0,0
Ses01M_impro04_M025,Ses01M_impro04_M024,Ses01M_impro04_F025,neu,fru,neu,2,1,1,0,0
Ses01M_impro05_M004,Ses01M_impro05_M003,Ses01M_impro05_F006,ang,xxx,neu,4,1,1,0,0
